customer_id,credit_score,credit_history_length,number_of_accounts,total_credit_limit,credit_utilization,payment_history,public_records
CUST_011984,779,9,5,15338,0.048,0.991,0
CUST_011985,823,3,3,18383,0.062,0.999,0
CUST_011986,656,5,7,5540,0.643,0.914,0
CUST_011987,736,8,2,28637,0.683,0.854,0
CUST_011988,738,14,4,28939,0.467,0.882,0
CUST_011989,796,24,0,38782,0.324,0.978,0
CUST_011990,639,0,4,9829,0.757,0.805,0
CUST_011991,823,0,9,8463,0.263,0.997,0
CUST_011992,716,0,3,500,0.383,0.871,0
CUST_011993,775,10,5,4980,0.21,0.976,0
CUST_011994,850,6,5,26468,0.122,0.959,0
CUST_011995,774,0,3,2816,0.279,0.993,0
CUST_011996,847,54,9,7647,0.056,0.983,0
CUST_011997,604,0,0,536,0.898,0.694,0
CUST_011998,546,0,0,6775,0.748,0.844,0
CUST_011999,826,16,4,20537,0.179,0.967,0
CUST_012000,850,25,10,8819,0.212,0.989,0
CUST_012001,834,15,6,14404,0.239,0.982,0
CUST_012002,735,4,2,70993,0.696,0.892,0
CUST_012003,718,0,5,1097,0.264,0.892,0
CUST_012004,850,8,7,8403,0.066,0.98,0
CUST_012005,596,4,2,24415,0.841,0.676,0
CUST_012006,800,7,9,4835,0.036,0.974,0
CUST_012007,685,7,4,3658,0.441,0.944,0
CUST_012008,683,9,3,13791,0.22,0.923,0
CUST_012009,573,19,4,925,0.719,0.73,0
CUST_012010,650,8,3,6498,0.472,0.943,0
CUST_012011,792,4,3,17103,0.029,0.984,0
CUST_012012,733,0,4,2545,0.548,0.881,0
CUST_012013,682,2,1,17185,0.346,0.874,0
CUST_012014,790,0,5,500,0.575,0.995,0
CUST_012015,732,7,4,11015,0.401,0.895,0
CUST_012016,716,19,4,9148,0.511,0.865,0
CUST_012017,850,1,4,23570,0.296,0.971,0
CUST_012018,850,3,6,12911,0.334,0.962,0
CUST_012019,771,2,2,37593,0.407,0.954,0
CUST_012020,848,14,2,44783,0.296,0.985,0
CUST_012021,700,11,2,13896,0.428,0.915,0
CUST_012022,682,0,5,500,0.897,0.864,0
CUST_012023,820,4,6,28577,0.207,0.978,0
CUST_012024,850,14,5,5004,0.278,0.978,0
CUST_012025,828,7,2,10488,0.054,0.991,0
CUST_012026,794,0,5,1342,0.673,0.952,0
CUST_012027,712,17,2,37024,0.274,0.899,0
CUST_012028,772,20,4,43051,0.138,0.952,0
CUST_012029,850,17,3,66109,0.282,0.952,0
CUST_012030,824,28,7,39248,0.213,0.999,0
CUST_012031,799,2,5,4879,0.187,0.979,0
CUST_012032,602,1,7,8864,0.778,0.701,0
CUST_012033,758,1,3,8885,0.363,0.968,0
CUST_012034,773,0,5,16545,0.566,0.999,0
CUST_012035,745,15,3,10120,0.196,0.85,0
CUST_012036,626,31,2,5646,0.387,0.69,0
CUST_012037,740,12,7,4281,0.287,0.939,0
CUST_012038,759,11,6,40396,0.133,0.956,0
CUST_012039,713,7,7,28761,0.378,0.91,0
CUST_012040,825,0,6,1107,0.074,0.977,0
CUST_012041,723,13,7,47417,0.818,0.939,0
CUST_012042,736,0,4,2424,0.54,0.876,0
CUST_012043,683,0,2,9103,0.273,0.947,0
CUST_012044,768,2,4,31105,0.023,0.975,0
CUST_012045,573,3,2,20356,0.726,0.729,1
CUST_012046,700,28,3,2308,0.457,0.914,0
CUST_012047,783,3,5,17392,0.041,0.959,0
CUST_012048,780,8,6,2054,0.301,0.951,0
CUST_012049,850,4,9,21589,0.14,0.981,0
CUST_012050,735,2,2,17352,0.323,0.924,0
CUST_012051,803,1,2,83246,0.235,0.957,0
CUST_012052,639,0,7,2753,0.533,0.764,0
CUST_012053,754,3,1,58849,0.018,0.994,0
CUST_012054,627,48,0,19978,0.387,0.602,0
CUST_012055,692,6,2,12619,0.326,0.879,0
CUST_012056,707,0,2,6490,0.067,0.937,0
CUST_012057,784,1,2,891,0.048,0.985,0
CUST_012058,778,0,4,13864,0.394,0.968,0
CUST_012059,737,7,6,24323,0.291,0.947,0
CUST_012060,668,0,4,500,0.703,0.861,0
CUST_012061,682,3,2,47794,0.284,0.877,0
CUST_012062,624,7,2,4730,0.667,0.806,0
CUST_012063,850,3,2,5728,0.037,0.974,0
CUST_012064,751,0,3,2300,0.515,0.984,0
CUST_012065,850,19,2,87077,0.268,0.984,0
CUST_012066,768,1,4,3682,0.14,0.958,0
CUST_012067,717,2,6,33810,0.525,0.935,0
CUST_012068,757,25,6,127832,0.492,0.962,0
CUST_012069,850,4,5,7456,0.333,0.987,0
CUST_012070,784,1,2,500,0.339,0.992,0
CUST_012071,850,14,3,49777,0.016,0.978,0
CUST_012072,820,10,5,9366,0.103,0.951,0
CUST_012073,786,7,3,23962,0.256,0.975,0
CUST_012074,810,1,5,38595,0.156,0.985,0
CUST_012075,684,3,2,1164,0.305,0.862,0
CUST_012076,850,27,4,84055,0.679,0.955,0
CUST_012077,783,8,4,88803,0.058,0.952,0
CUST_012078,718,0,5,10632,0.448,0.942,0
CUST_012079,533,8,6,5677,0.566,0.794,0
CUST_012080,800,5,5,34300,0.01,0.974,0
CUST_012081,789,9,8,13277,0.457,0.96,0
CUST_012082,718,0,7,4918,0.153,0.878,0
CUST_012083,641,1,3,5727,0.457,0.785,0
CUST_012084,850,1,7,37882,0.217,0.982,0
CUST_012085,687,0,2,3805,0.085,0.936,0
CUST_012086,683,1,1,3318,0.513,0.935,0
CUST_012087,746,25,5,39196,0.51,0.876,0
CUST_012088,757,1,4,6452,0.143,0.984,0
CUST_012089,826,17,5,5857,0.175,0.981,0
CUST_012090,850,2,4,74350,0.205,0.965,0
CUST_012091,752,2,2,19246,0.505,0.961,0
CUST_012092,744,33,7,12277,0.188,0.865,0
CUST_012093,715,1,2,3565,0.289,0.926,0
CUST_012094,723,7,5,4152,0.12,0.881,0
CUST_012095,752,6,3,6085,0.053,0.994,0
CUST_012096,792,4,4,20366,0.109,0.99,0
CUST_012097,693,22,2,14834,0.321,0.866,0
CUST_012098,850,16,4,9279,0.132,0.995,0
CUST_012099,745,11,3,40149,0.431,0.86,0
CUST_012100,724,5,5,25419,0.449,0.923,0
CUST_012101,635,0,4,3361,0.771,0.823,0
CUST_012102,709,6,3,15061,0.11,0.942,0
CUST_012103,850,4,5,1527,0.349,0.972,0
CUST_012104,663,0,2,6615,0.265,0.88,0
CUST_012105,823,10,8,64564,0.008,0.965,0
CUST_012106,850,2,5,7396,0.351,0.961,0
CUST_012107,791,1,6,6924,0.145,0.951,0
CUST_012108,462,4,1,2557,0.526,0.644,0
CUST_012109,564,0,0,500,0.497,0.652,0
CUST_012110,615,0,2,4761,0.962,0.628,0
CUST_012111,802,20,4,18326,0.077,0.953,0
CUST_012112,647,5,1,6984,0.835,0.751,0
CUST_012113,674,3,2,12783,0.14,0.893,0
CUST_012114,850,20,2,31348,0.135,0.952,0
CUST_012115,579,1,3,1132,0.605,0.831,0
CUST_012116,586,0,2,2182,0.952,0.633,0
CUST_012117,850,7,8,16867,0.019,0.994,0
CUST_012118,531,11,1,6604,0.445,0.725,0
CUST_012119,606,38,3,10703,0.594,0.717,0
CUST_012120,850,25,5,28773,0.43,0.984,0
CUST_012121,761,0,2,3091,0.225,0.97,0
CUST_012122,700,0,4,32957,0.49,0.914,0
CUST_012123,606,13,4,6668,0.156,0.796,0
CUST_012124,803,45,7,8697,0.065,0.999,0
CUST_012125,563,0,1,7523,0.854,0.783,0
CUST_012126,850,20,10,18954,0.02,0.954,0
CUST_012127,730,1,4,18847,0.562,0.871,0
CUST_012128,850,6,3,19542,0.207,0.978,0
CUST_012129,850,18,3,80710,0.268,0.999,0
CUST_012130,548,4,4,4730,0.666,0.767,0
CUST_012131,850,4,7,20834,0.338,0.999,0
CUST_012132,656,4,1,13363,0.34,0.901,0
CUST_012133,708,18,4,26426,0.732,0.888,0
CUST_012134,754,0,1,1403,0.327,0.958,0
CUST_012135,703,0,2,29563,0.59,0.885,0
CUST_012136,699,4,5,1730,0.248,0.924,0
CUST_012137,598,0,2,2379,0.397,0.644,0
CUST_012138,736,14,3,68151,0.153,0.918,0
CUST_012139,809,1,0,15250,0.361,0.967,0
CUST_012140,667,1,4,20487,0.238,0.92,0
CUST_012141,713,4,0,10060,0.254,0.932,0
CUST_012142,721,1,4,16218,0.101,0.893,0
CUST_012143,793,0,4,4236,0.341,0.958,0
CUST_012144,774,37,2,34708,0.225,0.97,0
CUST_012145,814,22,7,7569,0.375,0.986,0
CUST_012146,763,7,4,75395,0.139,0.953,0
CUST_012147,801,4,3,16027,0.289,0.957,0
CUST_012148,650,0,2,3654,0.33,0.867,0
CUST_012149,807,21,3,18403,0.361,0.98,0
CUST_012150,850,5,10,20507,0.064,0.973,0
CUST_012151,662,1,3,1515,0.689,0.915,0
CUST_012152,676,3,4,16939,0.376,0.91,0
CUST_012153,756,2,0,31489,0.01,0.988,0
CUST_012154,512,5,1,1242,0.553,0.81,1
CUST_012155,850,5,7,60463,0.311,0.973,0
CUST_012156,843,27,2,45081,0.191,0.972,0
CUST_012157,787,1,6,14684,0.011,0.99,0
CUST_012158,831,19,10,24787,0.136,0.98,0
CUST_012159,818,11,8,21157,0.223,1.0,0
CUST_012160,822,2,1,64877,0.316,0.951,0
CUST_012161,788,15,1,41858,0.111,0.988,0
CUST_012162,643,4,1,19195,0.433,0.734,0
CUST_012163,850,9,6,18105,0.26,0.971,0
CUST_012164,784,7,5,65781,0.162,0.982,0
CUST_012165,850,0,6,2026,0.414,0.991,0
CUST_012166,604,0,3,13387,0.524,0.821,0
CUST_012167,849,0,6,3832,0.112,0.967,0
CUST_012168,824,2,5,54861,0.025,0.993,0
CUST_012169,752,0,6,4490,0.034,0.99,0
CUST_012170,736,1,2,10341,0.277,0.864,0
CUST_012171,784,5,5,99366,0.158,0.957,0
CUST_012172,849,17,4,73508,0.14,0.978,0
CUST_012173,849,29,3,10925,0.279,0.974,0
CUST_012174,538,13,1,3691,0.77,0.679,0
CUST_012175,791,28,3,18235,0.09,0.959,0
CUST_012176,685,2,3,5936,0.148,0.9,0
CUST_012177,850,8,6,42560,0.017,0.98,0
CUST_012178,714,6,2,4739,0.394,0.939,0
CUST_012179,687,0,5,2162,0.39,0.916,0
CUST_012180,850,0,10,7099,0.621,0.98,0
CUST_012181,682,0,2,13621,0.22,0.885,0
CUST_012182,719,0,3,6937,0.254,0.897,0
CUST_012183,804,2,2,31319,0.04,0.954,0
CUST_012184,692,0,2,8514,0.19,0.904,0
CUST_012185,711,3,3,8114,0.179,0.867,0
CUST_012186,850,9,4,15969,0.421,0.993,0
CUST_012187,779,0,3,22779,0.256,0.975,0
CUST_012188,704,7,5,8429,0.658,0.902,0
CUST_012189,611,12,2,6139,0.854,0.657,0
CUST_012190,765,7,0,4102,0.283,0.959,0
CUST_012191,850,12,5,28385,0.282,0.956,0
CUST_012192,679,0,0,7383,0.187,0.897,0
CUST_012193,745,1,3,16220,0.568,0.914,0
CUST_012194,779,17,3,39350,0.036,0.973,0
CUST_012195,668,4,2,11117,0.676,0.893,0
CUST_012196,794,2,9,20890,0.075,0.978,0
CUST_012197,749,4,3,10485,0.82,0.927,0
CUST_012198,850,8,3,21479,0.238,0.962,0
CUST_012199,710,0,3,6858,0.801,0.949,0
CUST_012200,841,6,5,7386,0.247,0.97,0
CUST_012201,583,0,3,2145,0.849,0.711,0
CUST_012202,717,5,8,13031,0.137,0.867,0
CUST_012203,735,4,4,18012,0.618,0.885,0
CUST_012204,791,2,3,19976,0.289,0.951,0
CUST_012205,657,5,0,500,0.542,0.944,0
CUST_012206,850,11,6,18047,0.31,0.968,0
CUST_012207,850,0,6,13045,0.154,0.972,0
CUST_012208,850,24,9,46945,0.026,0.967,0
CUST_012209,611,1,3,5063,0.82,0.817,0
CUST_012210,640,6,1,17962,0.457,0.805,0
CUST_012211,736,31,4,3398,0.73,0.903,0
CUST_012212,625,12,2,6427,0.819,0.776,0
CUST_012213,832,1,7,58326,0.078,0.953,0
CUST_012214,845,25,3,14574,0.296,0.983,0
CUST_012215,754,6,3,10771,0.315,0.975,0
CUST_012216,584,0,2,956,0.578,0.814,1
CUST_012217,726,2,3,13567,0.407,0.95,0
CUST_012218,640,4,2,26904,0.464,0.603,0
CUST_012219,635,8,2,9546,0.06,0.775,0
CUST_012220,753,4,5,15091,0.133,0.951,0
CUST_012221,639,3,2,5137,0.673,0.658,0
CUST_012222,660,0,4,4683,0.103,0.949,0
CUST_012223,679,4,3,5804,0.553,0.947,0
CUST_012224,703,0,5,875,0.41,0.95,0
CUST_012225,720,0,6,3836,0.449,0.921,0
CUST_012226,725,0,6,6132,0.503,0.882,0
CUST_012227,808,29,7,158249,0.173,0.97,0
CUST_012228,607,2,4,600,0.708,0.706,0
CUST_012229,581,0,3,3349,0.484,0.66,0
CUST_012230,776,0,5,28178,0.142,0.973,0
CUST_012231,786,2,2,5221,0.062,0.999,0
CUST_012232,767,0,6,4388,0.141,0.973,0
CUST_012233,734,9,3,2259,0.197,0.934,0
CUST_012234,836,8,1,9245,0.314,0.996,0
CUST_012235,766,0,11,25012,0.264,0.962,0
CUST_012236,675,8,1,2166,0.699,0.903,0
CUST_012237,845,9,3,17429,0.247,0.993,0
CUST_012238,666,4,3,4303,0.491,0.935,0
CUST_012239,774,0,4,22234,0.056,0.972,0
CUST_012240,839,4,7,17618,0.4,0.955,0
CUST_012241,715,0,7,9813,0.057,0.934,0
CUST_012242,598,7,0,8202,0.894,0.687,0
CUST_012243,839,16,4,7682,0.29,0.965,0
CUST_012244,797,3,5,13122,0.215,0.95,0
CUST_012245,850,2,4,22808,0.156,0.978,0
CUST_012246,718,18,1,5615,0.401,0.934,0
CUST_012247,659,7,4,3449,0.766,0.947,0
CUST_012248,850,1,7,78378,0.216,0.983,0
CUST_012249,628,4,7,4161,0.371,0.834,0
CUST_012250,757,0,2,500,0.271,0.961,0
CUST_012251,788,0,5,500,0.143,0.962,0
CUST_012252,769,45,6,2540,0.145,0.97,0
CUST_012253,808,3,4,6730,0.163,0.961,0
CUST_012254,766,3,2,46515,0.63,0.993,0
CUST_012255,798,4,0,24744,0.123,0.997,0
CUST_012256,663,0,1,500,0.715,0.916,0
CUST_012257,676,1,3,13426,0.564,0.896,0
CUST_012258,624,0,1,8851,0.716,0.75,0
CUST_012259,769,2,5,14891,0.067,0.973,0
CUST_012260,719,0,1,5446,0.55,0.932,0
CUST_012261,836,9,6,7905,0.008,0.975,0
CUST_012262,563,13,2,8283,0.624,0.735,0
CUST_012263,753,6,2,41173,0.105,0.991,0
CUST_012264,701,22,1,13786,0.16,0.851,0
CUST_012265,813,10,2,57191,0.197,0.969,0
CUST_012266,850,27,4,44262,0.105,0.954,0
CUST_012267,783,11,4,102298,0.233,0.957,0
CUST_012268,696,0,3,1068,0.226,0.863,0
CUST_012269,750,1,3,977,0.43,0.979,0
CUST_012270,850,37,5,29514,0.454,0.982,0
CUST_012271,621,44,1,9107,0.794,0.642,0
CUST_012272,599,0,2,2706,0.825,0.604,0
CUST_012273,709,0,4,1930,0.187,0.921,0
CUST_012274,764,15,5,9177,0.635,0.975,0
CUST_012275,732,17,2,7907,0.691,0.943,0
CUST_012276,666,0,3,3641,0.516,0.946,0
CUST_012277,737,12,4,9698,0.347,0.949,0
CUST_012278,841,11,7,19906,0.152,0.983,0
CUST_012279,672,0,3,6747,0.327,0.888,0
CUST_012280,850,13,3,27921,0.083,0.965,0
CUST_012281,544,0,1,7514,0.534,0.671,0
CUST_012282,668,0,3,6195,0.78,0.901,0
CUST_012283,766,2,5,1948,0.313,0.98,0
CUST_012284,717,0,3,1348,0.057,0.914,0
CUST_012285,850,12,3,22022,0.221,0.995,0
CUST_012286,655,0,3,1757,0.088,0.931,0
CUST_012287,675,9,5,4165,0.812,0.868,0
CUST_012288,793,5,5,60254,0.116,0.956,0
CUST_012289,659,0,1,2369,0.267,0.877,0
CUST_012290,768,29,2,40106,0.356,0.962,0
CUST_012291,849,13,7,33692,0.316,0.951,0
CUST_012292,850,22,7,20828,0.485,0.979,0
CUST_012293,734,0,5,3012,0.719,0.851,0
CUST_012294,660,0,4,500,0.214,0.944,0
CUST_012295,664,24,3,3259,0.169,0.89,0
CUST_012296,601,4,4,4017,0.891,0.718,0
CUST_012297,809,0,4,24239,0.093,0.958,0
CUST_012298,765,16,3,55564,0.083,0.988,0
CUST_012299,773,0,2,17971,0.339,0.973,0
CUST_012300,576,21,1,1303,0.585,0.802,0
CUST_012301,723,1,4,6360,0.618,0.865,0
CUST_012302,850,0,9,500,0.133,0.955,0
CUST_012303,642,0,1,2366,0.717,0.85,0
CUST_012304,779,0,4,954,0.586,0.974,0
CUST_012305,850,13,9,63882,0.03,0.993,0
CUST_012306,850,23,3,48398,0.025,0.981,0
CUST_012307,761,25,6,24496,0.411,0.951,0
CUST_012308,666,1,1,86887,0.455,0.882,0
CUST_012309,682,2,2,1375,0.06,0.91,0
CUST_012310,813,7,4,3357,0.156,0.953,0
CUST_012311,761,11,3,500,0.065,0.952,0
CUST_012312,557,0,6,16512,0.613,0.614,1
CUST_012313,850,32,7,12438,0.063,0.965,0
CUST_012314,632,0,6,500,0.704,0.749,0
CUST_012315,732,0,3,35112,0.281,0.853,0
CUST_012316,551,4,2,26394,0.441,0.679,0
CUST_012317,811,3,2,57632,0.365,0.968,0
CUST_012318,850,5,3,6477,0.337,0.978,0
CUST_012319,733,3,5,31167,0.092,0.93,0
CUST_012320,599,0,4,3029,0.518,0.762,0
CUST_012321,682,12,3,46250,0.423,0.856,0
CUST_012322,808,24,4,26482,0.026,0.984,0
CUST_012323,812,0,3,3288,0.32,0.996,0
CUST_012324,778,3,7,4377,0.623,0.961,0
CUST_012325,580,5,1,4403,0.565,0.797,1
CUST_012326,709,13,4,21059,0.722,0.873,0
CUST_012327,526,0,2,17739,0.628,0.607,0
CUST_012328,850,7,2,17328,0.242,0.981,0
CUST_012329,850,0,3,5544,0.153,0.976,0
CUST_012330,850,1,4,23542,0.626,0.988,0
CUST_012331,642,0,3,16605,0.184,0.608,0
CUST_012332,684,12,3,9133,0.361,0.894,0
CUST_012333,634,0,2,2528,0.359,0.825,0
CUST_012334,747,26,6,12503,0.055,0.861,0
CUST_012335,748,10,2,3614,0.104,0.867,0
CUST_012336,674,3,1,4461,0.731,0.897,0
CUST_012337,784,2,3,500,0.331,0.957,0
CUST_012338,613,0,2,9920,0.688,0.745,0
CUST_012339,660,0,2,6741,0.204,0.908,0
CUST_012340,773,38,4,37761,0.43,0.994,0
CUST_012341,636,0,2,17445,0.629,0.765,0
CUST_012342,780,0,4,10066,0.388,0.953,0
CUST_012343,828,28,5,23419,0.013,0.973,0
CUST_012344,686,17,1,1151,0.098,0.929,0
CUST_012345,807,8,3,20902,0.49,0.952,0
CUST_012346,832,1,4,9661,0.244,0.956,0
CUST_012347,825,1,4,4913,0.306,0.984,0
CUST_012348,673,2,2,9761,0.43,0.907,0
CUST_012349,717,1,3,8190,0.276,0.862,0
CUST_012350,707,16,8,1409,0.528,0.933,0
CUST_012351,643,0,3,3344,0.272,0.751,0
CUST_012352,560,3,3,787,0.338,0.737,0
CUST_012353,706,0,4,1282,0.803,0.919,0
CUST_012354,850,14,4,70488,0.064,0.956,0
CUST_012355,775,0,4,638,0.182,0.966,0
CUST_012356,657,0,2,2997,0.767,0.935,0
CUST_012357,719,0,1,925,0.191,0.888,0
CUST_012358,800,11,3,2630,0.1,0.985,0
CUST_012359,708,7,6,3238,0.689,0.865,0
CUST_012360,770,1,7,1145,0.558,0.999,0
CUST_012361,657,18,3,7124,0.907,0.867,0
CUST_012362,850,42,3,17222,0.15,0.992,0
CUST_012363,738,1,2,3759,0.492,0.943,0
CUST_012364,589,1,3,18267,0.744,0.755,0
CUST_012365,687,2,3,20256,0.416,0.944,0
CUST_012366,750,0,4,6434,0.234,0.981,0
CUST_012367,850,11,6,5288,0.147,0.983,0
CUST_012368,850,7,5,34048,0.359,0.976,0
CUST_012369,708,8,3,17098,0.187,0.924,0
CUST_012370,713,9,7,39578,0.62,0.897,0
CUST_012371,556,2,4,1116,0.734,0.837,1
CUST_012372,628,36,3,510,0.344,0.751,0
CUST_012373,806,0,4,6755,0.119,0.996,0
CUST_012374,772,0,6,20803,0.397,0.956,0
CUST_012375,820,5,5,5909,0.183,0.957,0
CUST_012376,839,4,6,2887,0.173,0.993,0
CUST_012377,644,4,1,13120,0.653,0.66,0
CUST_012378,769,0,1,9215,0.145,0.951,0
CUST_012379,850,1,5,4973,0.241,0.979,0
CUST_012380,673,13,2,1638,0.527,0.864,0
CUST_012381,748,11,5,38044,0.408,0.851,0
CUST_012382,691,0,4,500,0.641,0.885,0
CUST_012383,586,20,3,4000,0.472,0.8,1
CUST_012384,605,4,2,9242,0.792,0.805,0
CUST_012385,807,14,4,4955,0.164,0.974,0
CUST_012386,666,0,3,5164,0.162,0.851,0
CUST_012387,803,6,8,40783,0.405,0.993,0
CUST_012388,648,0,3,33313,0.826,0.632,0
CUST_012389,809,8,3,42452,0.017,0.985,0
CUST_012390,775,5,4,27678,0.158,0.973,0
CUST_012391,850,2,8,7432,0.006,0.995,0
CUST_012392,608,0,0,1329,0.542,0.639,0
CUST_012393,658,9,1,22740,0.593,0.863,0
CUST_012394,670,9,2,6305,0.263,0.905,0
CUST_012395,850,13,6,49789,0.388,0.982,0
CUST_012396,702,15,3,70447,0.072,0.864,0
CUST_012397,602,2,1,11689,0.515,0.754,0
CUST_012398,658,0,2,2082,0.573,0.898,0
CUST_012399,832,12,8,12484,0.152,0.967,0
CUST_012400,598,0,1,3371,0.369,0.625,0
CUST_012401,812,4,2,31494,0.082,0.973,0
CUST_012402,536,0,3,2529,0.752,0.705,1
CUST_012403,850,2,8,9081,0.144,0.96,0
CUST_012404,633,34,1,5268,0.817,0.812,0
CUST_012405,576,0,1,2929,0.684,0.735,0
CUST_012406,649,1,1,2492,0.708,0.793,0
CUST_012407,717,17,4,6507,0.537,0.86,0
CUST_012408,721,4,9,11106,0.306,0.893,0
CUST_012409,724,3,7,17775,0.528,0.941,0
CUST_012410,828,0,6,24039,0.296,0.983,0
CUST_012411,767,4,6,6310,0.175,0.951,0
CUST_012412,761,0,5,3009,0.518,0.983,0
CUST_012413,850,12,4,57417,0.22,0.991,0
CUST_012414,576,0,0,9472,0.258,0.651,0
CUST_012415,774,12,5,6048,0.311,0.962,0
CUST_012416,670,0,1,4209,0.114,0.881,0
CUST_012417,537,1,2,1408,0.139,0.681,1
CUST_012418,688,0,7,6636,0.362,0.899,0
CUST_012419,821,2,1,9415,0.2,0.955,0
CUST_012420,772,0,2,582,0.156,0.982,0
CUST_012421,637,3,4,20003,0.588,0.658,0
CUST_012422,777,21,11,20904,0.465,0.971,0
CUST_012423,672,0,1,4301,0.676,0.909,0
CUST_012424,725,8,4,5096,0.147,0.935,0
CUST_012425,652,3,7,13476,0.382,0.866,0
CUST_012426,850,18,7,19610,0.204,0.99,0
CUST_012427,721,0,7,1420,0.79,0.871,0
CUST_012428,823,3,5,47599,0.596,0.999,0
CUST_012429,722,4,1,9190,0.541,0.876,0
CUST_012430,810,7,4,8588,0.22,0.988,0
CUST_012431,637,5,1,4953,0.932,0.675,0
CUST_012432,850,1,5,2380,0.284,0.957,0
CUST_012433,702,26,7,61507,0.339,0.871,0
CUST_012434,632,0,2,6204,0.301,0.849,0
CUST_012435,738,15,2,35014,0.644,0.93,0
CUST_012436,850,6,4,75409,0.377,0.987,0
CUST_012437,761,14,2,19186,0.03,0.978,0
CUST_012438,821,8,7,22783,0.139,0.962,0
CUST_012439,762,0,2,7314,0.077,0.996,0
CUST_012440,824,2,4,8917,0.41,0.956,0
CUST_012441,634,0,5,8228,0.156,0.704,0
CUST_012442,734,3,2,23668,0.652,0.939,0
CUST_012443,782,7,2,16645,0.123,0.975,0
CUST_012444,591,0,0,1810,0.68,0.705,1
CUST_012445,724,0,3,2700,0.734,0.924,0
CUST_012446,685,31,2,3559,0.73,0.938,0
CUST_012447,758,29,3,36150,0.53,0.998,0
CUST_012448,654,12,4,29842,0.289,0.938,0
CUST_012449,718,4,7,18008,0.175,0.947,0
CUST_012450,850,1,5,59060,0.192,0.954,0
CUST_012451,729,4,6,8357,0.271,0.911,0
CUST_012452,683,4,3,30522,0.096,0.852,0
CUST_012453,782,9,6,27015,0.101,0.998,0
CUST_012454,616,0,0,2087,0.694,0.754,0
CUST_012455,821,11,7,14050,0.137,0.951,0
CUST_012456,778,18,7,70887,0.07,0.954,0
CUST_012457,839,9,5,10300,0.291,0.968,0
CUST_012458,603,7,0,2049,0.657,0.717,0
CUST_012459,649,0,2,1156,0.625,0.723,0
CUST_012460,647,7,1,26149,0.875,0.811,0
CUST_012461,830,0,11,112138,0.133,0.982,0
CUST_012462,829,12,5,25087,0.08,0.974,0
CUST_012463,835,10,3,69848,0.056,0.987,0
CUST_012464,743,21,3,19376,0.757,0.917,0
CUST_012465,762,2,5,13609,0.241,0.99,0
CUST_012466,573,0,2,500,0.519,0.659,0
CUST_012467,556,0,6,6014,0.943,0.827,0
CUST_012468,830,19,6,23521,0.13,0.972,0
CUST_012469,566,16,1,7831,0.622,0.777,0
CUST_012470,847,5,2,56421,0.101,0.986,0
CUST_012471,756,0,5,1831,0.442,0.988,0
CUST_012472,604,7,4,5568,0.39,0.686,0
CUST_012473,830,17,3,46964,0.215,0.977,0
CUST_012474,786,2,5,9369,0.015,0.96,0
CUST_012475,572,0,1,4166,0.71,0.74,1
CUST_012476,758,2,1,9680,0.238,0.962,0
CUST_012477,670,0,2,30085,0.149,0.876,0
CUST_012478,588,0,3,736,0.634,0.752,1
CUST_012479,850,8,10,17117,0.078,0.997,0
CUST_012480,564,0,2,1794,0.638,0.775,1
CUST_012481,713,16,5,11553,0.312,0.949,0
CUST_012482,651,0,3,1351,0.594,0.894,0
CUST_012483,698,2,3,7408,0.527,0.882,0
CUST_012484,771,19,3,8874,0.303,0.97,0
CUST_012485,518,0,4,1406,0.87,0.72,0
CUST_012486,766,5,4,1271,0.322,0.984,0
CUST_012487,586,0,6,751,0.564,0.673,0
CUST_012488,850,24,6,53093,0.174,0.965,0
CUST_012489,786,6,6,9686,0.173,0.986,0
CUST_012490,806,0,5,4641,0.296,0.975,0
CUST_012491,725,4,1,46724,0.189,0.896,0
CUST_012492,639,0,7,2263,0.574,0.758,0
CUST_012493,717,0,7,7733,0.192,0.868,0
CUST_012494,696,5,1,2286,0.398,0.895,0
CUST_012495,766,26,4,79726,0.285,0.971,0
CUST_012496,721,9,8,17811,0.235,0.884,0
CUST_012497,652,0,1,2816,0.474,0.925,0
CUST_012498,850,20,7,44563,0.234,0.999,0
CUST_012499,736,6,3,14623,0.662,0.851,0
CUST_012500,687,20,1,7030,0.746,0.899,0
CUST_012501,850,11,7,13775,0.013,0.955,0
CUST_012502,850,10,4,29178,0.275,0.969,0
CUST_012503,674,0,3,3980,0.719,0.929,0
CUST_012504,623,1,4,22438,0.452,0.703,0
CUST_012505,850,17,8,6581,0.036,0.99,0
CUST_012506,771,5,5,15965,0.163,0.973,0
CUST_012507,727,10,2,3694,0.117,0.889,0
CUST_012508,729,15,6,20327,0.585,0.916,0
CUST_012509,743,8,4,2923,0.17,0.949,0
CUST_012510,753,4,4,28169,0.284,0.978,0
CUST_012511,838,8,8,5011,0.377,0.978,0
CUST_012512,757,2,4,17353,0.119,0.951,0
CUST_012513,685,3,3,6843,0.731,0.897,0
CUST_012514,739,5,7,11787,0.47,0.852,0
CUST_012515,662,0,0,1548,0.561,0.935,0
CUST_012516,831,0,2,15631,0.02,0.987,0
CUST_012517,574,0,2,2075,0.82,0.78,0
CUST_012518,850,0,6,22842,0.144,0.99,0
CUST_012519,832,0,4,38217,0.115,0.954,0
CUST_012520,761,1,8,27264,0.068,0.962,0
